rank,name,profile,uid,changesets,map_changes,countries,editors,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,tags_create,tags_modify,hashtags,start_date,end_date
861,km2bp,https://www.openstreetmap.org/user/km2bp,3610826,19,597,"Norway,Madeira Islands,Germany,Poland,Spain",iD 2.25.1,214,129,64,8,173,8,0,1,0,8,72,1.0,47.0,2.0,74.0,1.0,20.0,0.0,16.0,"{""power"": 7, ""image"": 5, ""barrier"": 2, ""name"": 2, ""ref"": 2, ""highway"": 2, ""waterway"": 1, ""service"": 1, ""natural"": 1, ""water"": 1, ""building"": 1, ""area"": 1, ""man_made"": 1, ""mapillary"": 1, ""area:highway"": 1, ""electrified"": 1, ""frequency"": 1, ""gauge"": 1, ""maxspeed"": 1, ""passenger_lines"": 1, ""railway"": 1, ""railway:track_ref"": 1, ""usage"": 1, ""voltage"": 1}","{""image"": 215, ""mapillary"": 195, ""highway"": 74, ""name"": 53, ""building"": 47, ""url"": 24, ""addr:housenumber"": 23, ""waterway"": 20, ""tracktype"": 20, ""natural"": 19, ""addr:city:simc"": 18, ""source:addr"": 18, ""emergency"": 16, ""fire_hydrant:type"": 16, ""water_source"": 16, ""amenity"": 16, ""tourism"": 15, ""couplings"": 15, ""addr:city"": 14, ""addr:street"": 14, ""surface"": 13, ""addr:postcode"": 12, ""historic"": 12, ""source:geometry"": 12, ""man_made"": 11, ""leaf_cycle"": 11, ""leaf_type"": 11, ""addr:street:sym_ul"": 11, ""addr:place"": 10, ""ref"": 9, ""species"": 8, ""information"": 8, ""url:1"": 8, ""usage"": 7, ""layer"": 7, ""taxon:pl"": 6, ""electrified"": 6, ""gauge"": 6, ""maxspeed"": 6, ""passenger_lines"": 6, ""railway"": 6, ""area"": 6, ""power"": 5, ""url:2"": 5, ""embankment"": 5, ""bridge"": 5, ""water"": 4, ""building:levels"": 4, ""description"": 4, ""landuse"": 4, ""wikidata"": 3, ""wikipedia"": 3, ""website"": 3, ""leisure"": 3, ""barrier"": 3, ""alt_name"": 3, ""religion"": 3, ""url:0"": 3, ""brand"": 2, ""brand:wikidata"": 2, ""brand:wikipedia"": 2, ""phone"": 2, ""wheelchair"": 2, ""ford"": 2, ""material"": 2, ""traffic_sign"": 2, ""shop"": 2, ""denomination"": 2, ""height"": 2, ""name:de"": 2, ""source"": 2, ""source_ref"": 2, ""sac_scale"": 2, ""tunnel"": 2, ""width"": 2, ""url:3"": 2, ""url:4"": 2, ""intermittent"": 2, ""place"": 1, ""ssr:stedsnr"": 1, ""addr:country"": 1, ""addr:suburb"": 1, ""advertising"": 1, ""start_date"": 1, ""artwork_type"": 1, ""pump"": 1, ""seamark:distance_mark:category"": 1, ""seamark:type"": 1, ""map_size"": 1, ""map_type"": 1, ""building:architecture"": 1, ""heritage"": 1, ""heritage:operator"": 1, ""name:ca"": 1, ""name:en"": 1, ""name:es"": 1, ""official_name"": 1, ""opening_hours"": 1, ""toilets:wheelchair"": 1, ""wheelchair:description"": 1, ""smoothness"": 1, ""name:no"": 1, ""ref:bygningsnr"": 1, ""access"": 1, ""facebook"": 1, ""ele"": 1, ""frequency"": 1, ""railway:track_ref"": 1, ""voltage"": 1, ""service"": 1, ""note"": 1, ""operator"": 1, ""parking"": 1, ""shelter_type"": 1, ""salt"": 1, ""tidal"": 1, ""type"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
862,mtbboy1993,https://www.openstreetmap.org/user/mtbboy1993,10262048,10,596,Norway,iD 2.25.1,287,65,138,43,46,16,0,1,0,40,2,13.0,1.0,50.0,17.0,0.0,1.0,0.0,1.0,"{""highway"": 50, ""direction"": 39, ""lamp_mount"": 39, ""lamp_type"": 39, ""support"": 39, ""building"": 13, ""barrier"": 11, ""natural"": 7, ""service"": 6, ""ref:bygningsnr"": 2, ""leaf_type"": 1, ""layer"": 1, ""landuse"": 1, ""man_made"": 1}","{""highway"": 17, ""surface"": 12, ""natural"": 10, ""name"": 7, ""barrier"": 6, ""landuse"": 5, ""bicycle"": 4, ""foot"": 4, ""segregated"": 3, ""source"": 3, ""motor_vehicle"": 2, ""horse"": 2, ""tracktype"": 2, ""man_made"": 2, ""material"": 2, ""wall"": 2, ""kerb"": 2, ""kerb:height"": 2, ""bench"": 1, ""bus"": 1, ""public_transport"": 1, ""ref:nsrq"": 1, ""shelter"": 1, ""wheelchair"": 1, ""noexit"": 1, ""survey_date"": 1, ""leaf_type"": 1, ""intermittent"": 1, ""waterway"": 1, ""access"": 1, ""visibility"": 1, ""building"": 1, ""ref:bygningsnr"": 1, ""footway"": 1, ""amenity"": 1, ""bicycle_parking"": 1, ""operator"": 1, ""operator:wikidata"": 1, ""telecom"": 1, ""type"": 1, ""website"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
863,LiFo,https://www.openstreetmap.org/user/LiFo,70283,5,595,Faroe Islands,JOSM/1.5 (18678 en_GB),131,420,18,12,11,3,0,0,0,21,297,8.0,1.0,5.0,11.0,0.0,0.0,0.0,1.0,"{""addr:city"": 20, ""addr:country"": 20, ""addr:housenumber"": 20, ""addr:postcode"": 20, ""addr:street"": 20, ""source"": 20, ""us.fo:adressutal"": 20, ""us.fo:galdandi_fr\u00e1"": 20, ""us.fo:kommununr"": 20, ""us.fo:postnr"": 20, ""us.fo:veganr"": 20, ""building"": 8, ""highway"": 5, ""name"": 3}","{""addr:city"": 296, ""addr:country"": 296, ""addr:housenumber"": 296, ""addr:postcode"": 296, ""addr:street"": 296, ""source"": 296, ""us.fo:kommununr"": 296, ""us.fo:Adressutal"": 280, ""us.fo:Galdandi_fr\u00e1"": 280, ""us.fo:Postnr"": 280, ""us.fo:Veganr"": 280, ""us.fo:adressutal"": 16, ""us.fo:galdandi_fr\u00e1"": 16, ""us.fo:postnr"": 16, ""us.fo:veganr"": 16, ""us.fo:Eindir"": 15, ""highway"": 11, ""name"": 10, ""amenity"": 1, ""name:en"": 1, ""operator"": 1, ""service"": 1, ""maxspeed"": 1, ""building"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
864,Євгеній913,https://www.openstreetmap.org/user/%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D1%96%D0%B9913,17156597,5,593,Ukraine,iD 2.25.1,508,2,21,27,32,3,0,0,0,0,0,6.0,0.0,0.0,20.0,0.0,2.0,1.0,0.0,"{""natural"": 14, ""landuse"": 6, ""building"": 6, ""name"": 3, ""water"": 2, ""club"": 1, ""amenity"": 1}","{""highway"": 20, ""name"": 8, ""natural"": 5, ""ref"": 2, ""waterway"": 2, ""name:pl"": 1, ""name:ru"": 1, ""name:uk"": 1, ""source"": 1, ""tracktype"": 1, ""landuse"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
865,JosV,https://www.openstreetmap.org/user/JosV,170722,1,593,Belgium,JOSM/1.5 (18700 nl),288,97,2,71,135,0,0,0,0,5,1,67.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""building"": 67, ""addr:housenumber"": 30, ""addr:street"": 30, ""addr:city"": 28, ""addr:postcode"": 28, ""building:levels"": 28, ""roof:levels"": 17, ""roof:shape"": 16, ""building:part"": 4, ""building:min_level"": 1}","{""building"": 133, ""addr:housenumber"": 127, ""addr:street"": 127, ""addr:city"": 123, ""addr:postcode"": 123, ""building:levels"": 39, ""roof:levels"": 38, ""roof:shape"": 37, ""landuse"": 2, ""contact:facebook"": 1, ""email"": 1, ""mobile"": 1, ""name"": 1, ""opening_hours"": 1, ""shop"": 1, ""website"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
866,Aswathy c,https://www.openstreetmap.org/user/Aswathy%20c,18445543,42,592,India,iD 2.25.1,498,14,6,28,45,1,0,0,0,0,0,0.0,0.0,0.0,0.0,28.0,45.0,0.0,0.0,"{""waterway"": 28, ""layer"": 7, ""tunnel"": 7}","{""waterway"": 45, ""name"": 1, ""layer"": 1, ""tunnel"": 1}",#HKM,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
867,수원수원수원,https://www.openstreetmap.org/user/%EC%88%98%EC%9B%90%EC%88%98%EC%9B%90%EC%88%98%EC%9B%90,12198690,4,592,Republic of Korea,"JOSM/1.5 (18700 ko),iD 2.25.1",386,71,59,53,12,6,2,3,0,0,2,35.0,7.0,7.0,6.0,0.0,0.0,5.0,1.0,"{""building"": 35, ""highway"": 7, ""amenity"": 5, ""parking"": 4, ""landuse"": 2, ""name:ko"": 2, ""restriction"": 2, ""type"": 2, ""access"": 1, ""name"": 1, ""name:en"": 1, ""sidewalk"": 1}","{""name:en"": 8, ""name:ko"": 8, ""name"": 7, ""building"": 7, ""highway"": 6, ""type"": 3, ""sidewalk"": 2, ""public_transport:version"": 2, ""ref"": 2, ""route"": 2, ""junction"": 1, ""name:ko-Latn"": 1, ""source"": 1, ""amenity"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
868,opendcc,https://www.openstreetmap.org/user/opendcc,3249777,13,591,Germany,JOSM/1.5 (18583 de),262,234,9,5,77,2,0,2,0,2,9,0.0,1.0,5.0,68.0,0.0,4.0,0.0,0.0,"{""highway"": 5, ""surface"": 3, ""ref"": 2, ""man_made"": 2, ""lanes"": 1, ""maxspeed:forward"": 1, ""cycleway:both"": 1, ""motorcycle"": 1}","{""highway"": 68, ""surface"": 56, ""name"": 28, ""ref"": 26, ""maxspeed"": 21, ""lanes"": 17, ""incline"": 15, ""oneway"": 10, ""maxweight"": 9, ""lit"": 9, ""tracktype"": 8, ""cycleway:both"": 7, ""foot"": 6, ""maxheight"": 6, ""sidewalk"": 5, ""direction"": 4, ""layer"": 4, ""sidewalk:left"": 4, ""sidewalk:right"": 4, ""maxspeed:forward"": 4, ""bicycle"": 4, ""waterway"": 4, ""horse"": 4, ""maxspeed:backward"": 4, ""traffic_sign"": 3, ""segregated"": 3, ""width"": 3, ""lane_markings"": 3, ""operator"": 3, ""landuse"": 3, ""addr:city"": 2, ""addr:housenumber"": 2, ""addr:postcode"": 2, ""addr:street"": 2, ""TMC:cid_58:tabcd_1:Class"": 2, ""TMC:cid_58:tabcd_1:LCLversion"": 2, ""TMC:cid_58:tabcd_1:LocationCode"": 2, ""access"": 2, ""bridge"": 2, ""motorcycle"": 2, ""shoulder"": 2, ""smoothness"": 2, ""tunnel"": 2, ""source"": 2, ""wikipedia"": 2, ""natural"": 2, ""ramp"": 2, ""wheelchair"": 2, ""motor_vehicle"": 2, ""description"": 2, ""route"": 2, ""type"": 2, ""traffic_sign:forward"": 1, ""fixme"": 1, ""addr:country"": 1, ""contact:website"": 1, ""model_railway:gauge:h0"": 1, ""opening_hours"": 1, ""shop"": 1, ""toys:model_railway"": 1, ""TMC:cid_58:tabcd_1:Direction"": 1, ""TMC:cid_58:tabcd_1:NextLocationCode"": 1, ""check_date"": 1, ""emergency_telephone_code"": 1, ""construction"": 1, ""zone:maxspeed"": 1, ""maxspeed:type"": 1, ""electrified"": 1, ""frequency"": 1, ""gauge"": 1, ""highspeed"": 1, ""passenger_lines"": 1, ""railway"": 1, ""railway:etcs"": 1, ""railway:gnt"": 1, ""railway:lzb"": 1, ""railway:pzb"": 1, ""railway:radio"": 1, ""railway:tilting"": 1, ""railway:traffic_mode"": 1, ""usage"": 1, ""voltage"": 1, ""water"": 1, ""whitewater:section_grade"": 1, ""cycleway"": 1, ""note"": 1, ""bdouble"": 1, ""bus"": 1, ""hgv"": 1, ""int_ref"": 1, ""maxspeed:hgv"": 1, ""motorcar"": 1, ""overtaking:hgv"": 1, ""overtaking:trailer"": 1, ""source:lit"": 1, ""trailer"": 1, ""cycleway:left"": 1, ""building"": 1, ""wikidata"": 1, ""level"": 1, ""network"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
869,Supaplex030,https://www.openstreetmap.org/user/Supaplex030,418040,1,590,Germany,JOSM/1.5 (18513 de),197,160,11,44,173,3,2,0,0,25,41,0.0,0.0,6.0,131.0,0.0,0.0,2.0,2.0,"{""area:highway"": 35, ""surface"": 32, ""man_made"": 10, ""road_marking"": 9, ""pole:type"": 7, ""junction"": 7, ""highway"": 6, ""direction"": 5, ""barrier"": 5, ""bollard"": 5, ""width"": 5, ""length"": 4, ""traffic_sign"": 3, ""lane_markings"": 3, ""amenity"": 2, ""stop_line"": 2, ""access"": 2, ""crossing"": 2, ""type"": 2, ""advertising"": 1, ""check_date"": 1, ""colour"": 1, ""operator"": 1, ""support"": 1, ""waste"": 1, ""capacity"": 1, ""disabled"": 1, ""markings"": 1, ""orientation"": 1, ""parking"": 1, ""surface:colour"": 1}","{""highway"": 131, ""surface"": 121, ""lit"": 112, ""smoothness"": 111, ""name"": 88, ""name:etymology:wikidata"": 88, ""foot"": 87, ""name:etymology:wikipedia"": 86, ""width"": 85, ""source:width"": 81, ""maxspeed"": 81, ""postal_code"": 80, ""lanes"": 62, ""parking:both"": 56, ""barrier"": 55, ""sidewalk:both"": 51, ""cycleway:right"": 50, ""cycleway:right:lane"": 44, ""cycleway:right:separation:left"": 43, ""oneway"": 43, ""cycleway:left"": 42, ""cycleway:right:bicycle"": 41, ""cycleway:width"": 41, ""cycleway:both"": 40, ""cycleway:right:oneway"": 40, ""cycleway:right:surface:colour"": 40, ""incline"": 39, ""cycleway:right:separation:right"": 39, ""sidewalk:left"": 39, ""sidewalk:right"": 39, ""cycleway:right:buffer:left"": 38, ""cycleway:right:buffer:right"": 37, ""dual_carriageway"": 37, ""parking:left"": 34, ""parking:right"": 34, ""parking:left:reason"": 32, ""tactile_paving"": 31, ""kerb"": 29, ""placement"": 27, ""parking:right:orientation"": 24, ""footway"": 23, ""parking:right:fee"": 22, ""lane_markings"": 20, ""crossing"": 19, ""parking:both:fee"": 17, ""parking:both:orientation"": 17, ""cycleway:right:traffic_sign"": 17, ""landuse"": 15, ""is_sidepath:of"": 14, ""parking:both:reason"": 13, ""parking:right:restriction"": 13, ""is_sidepath:of:name"": 13, ""parking:right:reason"": 12, ""parking:left:fee"": 10, ""parking:left:orientation"": 10, ""crossing:island"": 9, ""wikidata"": 8, ""wikipedia"": 8, ""area:highway"": 8, ""width:carriageway"": 7, ""button_operated"": 6, ""traffic_signals:sound"": 6, ""traffic_signals:vibration"": 6, ""parking:left:restriction"": 6, ""cycleway:both:lane"": 5, ""oneway:bicycle"": 5, ""width:lanes"": 5, ""parking:both:restriction"": 5, ""parking:right:restriction:conditional"": 5, ""bollard"": 4, ""bicycle:lanes"": 4, ""cycleway:lanes"": 4, ""vehicle:lanes"": 4, ""cycleway:right:width"": 4, ""lanes:backward"": 4, ""lanes:forward"": 4, ""lane_markings:junction"": 4, ""traffic_signals:direction"": 3, ""check_date"": 3, ""cycleway:both:separation:left"": 3, ""cycleway:both:width"": 3, ""maxheight"": 3, ""tunnel"": 3, ""bicycle"": 3, ""bus:lanes"": 3, ""traffic_calming"": 3, ""turn:lanes:backward"": 3, ""service"": 3, ""junction"": 3, ""kerb:height"": 2, ""amenity"": 2, ""old_name"": 2, ""cycleway:both:bicycle"": 2, ""cycleway:both:traffic_sign"": 2, ""width:lanes:backward"": 2, ""width:lanes:forward"": 2, ""noname"": 2, ""height"": 2, ""construction"": 2, ""bicycle:backward"": 2, ""lanes:bus"": 2, ""parking:right:maxstay:conditional"": 2, ""fixme"": 2, ""mapillary"": 1, ""survey:date"": 1, ""wheelchair"": 1, ""colour"": 1, ""operator"": 1, ""support"": 1, ""waste"": 1, ""waste_basket:model"": 1, ""man_made"": 1, ""cycleway:both:surface:colour"": 1, ""cycleway:bicycle"": 1, ""cycleway:buffer:left"": 1, ""cycleway:buffer:right"": 1, ""cycleway:separation:left"": 1, ""cycleway:separation:right"": 1, ""cycleway:surface:colour"": 1, ""turn:lanes"": 1, ""sidewalk:right:covered"": 1, ""source:maxspeed"": 1, ""note"": 1, ""vehicle"": 1, ""zone:maxspeed"": 1, ""cycleway:both:buffer:right"": 1, ""cycleway:both:separation:right"": 1, ""bicycle:lanes:backward"": 1, ""cycleway:lanes:backward"": 1, ""cycleway:left:separation:both"": 1, ""cycleway:left:width"": 1, ""placement:backward"": 1, ""vehicle:lanes:backward"": 1, ""parking:left:access"": 1, ""parking:left:emergency"": 1, ""access"": 1, ""fee"": 1, ""orientation"": 1, ""parking"": 1, ""restriction:conditional"": 1, ""street:name"": 1, ""cycleway:right:buffer:both"": 1, ""cycleway:right:buffer"": 1, ""parking:left:restriction:conditional"": 1, ""parking:right:access:conditional"": 1, ""parking:right:disabled:conditional"": 1, ""placement:end"": 1, ""placement:start"": 1, ""turn:lanes:forward"": 1, ""cycleway:right:separation:both"": 1, ""placement:backward:end"": 1, ""placement:backward:start"": 1, ""cycleway"": 1, ""is_sidepath"": 1, ""traffic_sign"": 1, ""cycleway:left:lane"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
870,dawid1993625,https://www.openstreetmap.org/user/dawid1993625,2282303,3,590,Poland,JOSM/1.5 (18700 pl),37,522,17,4,8,2,0,0,0,11,513,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""addr:city"": 11, ""addr:housenumber"": 11, ""addr:postcode"": 11, ""addr:street"": 11, ""source:addr"": 11, ""building"": 4, ""addr:city:simc"": 2}","{""addr:city"": 514, ""addr:housenumber"": 514, ""addr:postcode"": 514, ""addr:street"": 514, ""source:addr"": 514, ""building"": 5, ""source"": 2, ""landuse"": 2, ""highway"": 1, ""name"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
871,Velikodsky,https://www.openstreetmap.org/user/Velikodsky,8978331,2,590,Ukraine,JOSM/1.5 (18463 uk),442,8,0,111,29,0,0,0,0,0,1,109.0,22.0,1.0,8.0,0.0,0.0,1.0,1.0,"{""building"": 109, ""building:levels"": 109, ""name"": 2, ""amenity"": 1, ""isced:level"": 1, ""highway"": 1}","{""addr:housenumber"": 22, ""addr:street"": 22, ""building"": 22, ""building:levels"": 22, ""highway"": 8, ""name"": 7, ""amenity"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
872,zoubinnaba,https://www.openstreetmap.org/user/zoubinnaba,5113626,4,589,Togo,JOSM/1.5 (18702 fr),459,20,2,102,6,0,0,0,0,0,0,100.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,"{""building"": 100, ""highway"": 2}","{""building"": 4, ""highway"": 2, ""source"": 1, ""surface"": 1}","#hotosm-project-13840,#wnahub,#sustainableCitiesAndCommunities,#OSMTogo,#MiaTouTogo,#Map4Togo",2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
873,VARVAR8,https://www.openstreetmap.org/user/VARVAR8,3850484,3,589,Spain,JOSM/1.5 (18565 en),238,241,1,45,44,0,14,6,0,98,24,3.0,11.0,18.0,13.0,0.0,0.0,31.0,4.0,"{""barrier"": 78, ""entrance"": 46, ""addr:flats"": 44, ""amenity"": 31, ""addr:door"": 22, ""highway"": 18, ""service"": 18, ""type"": 14, ""motorcar"": 10, ""parking"": 7, ""landuse"": 7, ""name"": 7, ""ref"": 6, ""emergency"": 5, ""noexit"": 4, ""building"": 3, ""access"": 2, ""oneway"": 1}","{""barrier"": 28, ""entrance"": 14, ""highway"": 13, ""addr:housenumber"": 12, ""addr:street"": 12, ""addr:flats"": 11, ""building"": 11, ""name"": 8, ""type"": 6, ""motorcar"": 4, ""amenity"": 4, ""parking"": 3, ""oneway"": 3, ""addr:door"": 2, ""footway"": 2, ""service"": 2, ""direction"": 1, ""landuse"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
874,Szymson,https://www.openstreetmap.org/user/Szymson,7644157,1,589,Poland,JOSM/1.5 (18700 pl),568,2,0,11,8,0,0,0,0,0,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,"{""landuse"": 9, ""construction"": 2, ""highway"": 2, ""service"": 2}","{""landuse"": 6, ""power"": 1, ""construction"": 1, ""highway"": 1, ""lanes"": 1, ""note"": 1, ""surface"": 1, ""website"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
875,michawtal,https://www.openstreetmap.org/user/michawtal,1229350,3,588,Germany,iD 2.25.1,72,308,69,31,89,0,0,19,0,8,21,0.0,0.0,30.0,92.0,1.0,1.0,7.0,2.0,"{""highway"": 30, ""surface"": 12, ""foot"": 8, ""name"": 8, ""amenity"": 7, ""backrest"": 7, ""material"": 7, ""incline"": 6, ""maxspeed"": 4, ""width"": 3, ""handrail:right"": 2, ""lit"": 2, ""operator:type"": 2, ""winter_service"": 2, ""loc_name"": 2, ""service"": 2, ""maxweight"": 2, ""motor_vehicle"": 2, ""source"": 2, ""noexit"": 1, ""oneway"": 1, ""traffic_sign"": 1, ""vehicle"": 1, ""cycleway:both"": 1, ""sidewalk"": 1, ""waterway"": 1, ""handrail"": 1, ""ramp"": 1, ""bicycle"": 1, ""tracktype"": 1}","{""highway"": 92, ""name"": 40, ""surface"": 28, ""foot"": 20, ""ref"": 19, ""route"": 19, ""type"": 19, ""network"": 18, ""operator"": 15, ""bicycle"": 10, ""access"": 9, ""barrier"": 9, ""maxspeed"": 9, ""osmc:symbol"": 8, ""source"": 7, ""loc_name"": 6, ""lwn"": 6, ""symbol"": 6, ""width"": 5, ""tracktype"": 5, ""oneway"": 5, ""from"": 5, ""network:wikidata"": 5, ""network:wikipedia"": 5, ""operator:wikidata"": 5, ""public_transport:version"": 5, ""to"": 5, ""motor_vehicle"": 4, ""incline"": 4, ""vehicle"": 4, ""service"": 4, ""note"": 4, ""description"": 4, ""website"": 3, ""maxweight"": 3, ""lanes"": 3, ""sidewalk"": 3, ""distance"": 3, ""roundtrip"": 3, ""wiki:symbol"": 3, ""start_date"": 3, ""note:de"": 3, ""noexit"": 2, ""crossing"": 2, ""crossing:markings"": 2, ""amenity"": 2, ""traffic_sign"": 2, ""horse"": 2, ""lit"": 2, ""maxspeed:type"": 2, ""end_date"": 2, ""note:end_date"": 2, ""quality"": 2, ""region"": 2, ""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""opening_hours"": 1, ""phone"": 1, ""cycleway:both"": 1, ""psv"": 1, ""source:maxspeed"": 1, ""leisure"": 1, ""sport"": 1, ""emergency"": 1, ""cycleway:surface"": 1, ""footway:surface"": 1, ""segregated"": 1, ""landuse"": 1, ""max_clothing"": 1, ""nudism"": 1, ""fee"": 1, ""park_ride"": 1, ""parking"": 1, ""handrail:right"": 1, ""operator:type"": 1, ""winter_service"": 1, ""noname"": 1, ""postal_code"": 1, ""layer"": 1, ""tunnel"": 1, ""waterway"": 1, ""informal"": 1, ""by_night"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
876,sundew,https://www.openstreetmap.org/user/sundew,617520,14,586,Germany,JOSM/1.5 (14620 de),83,447,2,3,33,0,18,0,0,62,191,0.0,0.0,17.0,94.0,0.0,0.0,14.0,88.0,"{""public_transport"": 55, ""name"": 54, ""operator"": 27, ""bus"": 23, ""type"": 18, ""highway"": 17, ""route_ref"": 14, ""shelter"": 14, ""amenity"": 14, ""check_date"": 10, ""information"": 7, ""tourism"": 7, ""ref"": 7, ""collection_times"": 4, ""brand"": 4, ""recycling:glass_bottles"": 4, ""recycling_type"": 4, ""board_type"": 3, ""map_size"": 3, ""parcel_locker:type"": 3, ""parcel_mail_in"": 3, ""parcel_pickup"": 3, ""postal_code"": 3, ""website"": 3, ""leisure"": 2, ""recycling:clothes"": 2, ""app_operated"": 2, ""display"": 2, ""display_operated"": 2, ""barrier"": 2, ""recycling:small_appliances"": 2, ""recycling:small_electrical_appliances"": 2, ""surface"": 2, ""map_type"": 1, ""post_office:type"": 1, ""recycling:paper"": 1, ""indoor"": 1, ""vending"": 1, ""bench"": 1, ""fixme"": 1, ""covered"": 1, ""level"": 1, ""surveillance"": 1, ""bicycle"": 1, ""foot"": 1, ""segregated"": 1, ""width"": 1, ""access"": 1, ""tracktype"": 1}","{""operator"": 101, ""check_date"": 99, ""ref"": 96, ""name"": 96, ""highway"": 94, ""amenity"": 88, ""public_transport"": 65, ""collection_times"": 59, ""route_ref"": 50, ""shelter"": 49, ""surface"": 26, ""brand"": 22, ""maxspeed"": 22, ""note"": 20, ""network"": 19, ""source:maxspeed"": 19, ""covered"": 18, ""payment:coins"": 18, ""lcn"": 18, ""website"": 17, ""disused:amenity"": 16, ""payment:credit_cards"": 16, ""payment:telephone_cards"": 16, ""cycleway:left"": 13, ""bus"": 11, ""parcel_locker:type"": 11, ""parcel_mail_in"": 11, ""parcel_pickup"": 11, ""surveillance"": 11, ""internet_access"": 10, ""postal_code"": 10, ""sidewalk"": 10, ""internet_access:fee"": 9, ""lanes"": 9, ""bench"": 8, ""lit"": 8, ""smoothness"": 8, ""tactile_paving"": 7, ""bicycle_rental"": 7, ""capacity"": 7, ""railway"": 6, ""recycling:glass_bottles"": 6, ""recycling_type"": 6, ""phone"": 5, ""crossing"": 5, ""bicycle_parking"": 5, ""sidewalk:left:surface"": 5, ""cycleway"": 5, ""tracktype"": 4, ""traffic_sign"": 3, ""bin"": 3, ""recycling:paper"": 3, ""recycling:small_appliances"": 3, ""recycling:small_electrical_appliances"": 3, ""shelter_type"": 3, ""bicycle"": 3, ""foot"": 3, ""lane_markings"": 3, ""crossing:barrier"": 2, ""recycling:clothes"": 2, ""information"": 2, ""tourism"": 2, ""count"": 2, ""local_ref"": 2, ""ref:operator"": 2, ""removed:highway"": 2, ""removed:name"": 2, ""departures_board"": 2, ""capacity:cargo_bike"": 2, ""maxspeed:backward"": 2, ""maxspeed:forward"": 2, ""crossing:chicane"": 1, ""crossing:saltire"": 1, ""post_box:type"": 1, ""recycling:shoes"": 1, ""payment:electronic_purses"": 1, ""vending"": 1, ""button_operated"": 1, ""crossing:island"": 1, ""traffic_signals:sound"": 1, ""traffic_signals:vibration"": 1, ""alt_name"": 1, ""description"": 1, ""FIXME"": 1, ""removed:amenity"": 1, ""removed:brand"": 1, ""removed:indoor"": 1, ""removed:opening_hours"": 1, ""removed:operator"": 1, ""removed:parcel_mail_in"": 1, ""service:bicycle:pump"": 1, ""access"": 1, ""barrier"": 1, ""indoor"": 1, ""ref:old"": 1, ""payment:maestro"": 1, ""payment:notes"": 1, ""display"": 1, ""map_size"": 1, ""map_type"": 1, ""email"": 1, ""fee"": 1, ""opening_hours"": 1, ""operator:type"": 1, ""payment:mastercard"": 1, ""payment:sepa"": 1, ""payment:visa"": 1, ""ref:addr"": 1, ""historic"": 1, ""zone:maxspeed"": 1, ""zone:traffic"": 1, ""check_date:surface"": 1, ""cycleway:both"": 1, ""shoulder"": 1, ""sidewalk:left"": 1, ""sidewalk:right"": 1, ""bridge"": 1, ""oneway"": 1, ""lcn_ref"": 1, ""lanes:backward"": 1, ""lanes:forward"": 1, ""maxspeed:type"": 1, ""segregated"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
